Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
587.29352	68.9217	69.1830	69.4188	2	z2:587.2935	1	2	1172.57248	587.29352	9.9551e7	1	1
785.92554	67.4951	67.7740	68.0845	2	z2:785.9255	1	2	1569.83652	785.92554	9.9546e7	1	1
530.27972	131.0513	131.3433	131.7969	2	z2:530.2797	1	2	1058.54490	530.27972	9.9542e7	1	1
419.25430	33.8807	34.3301	34.8244	3	z3:419.2543	1	3	1254.74108	419.25430	9.9539e7	1	1
660.68793	116.9441	117.1525	117.4770	3	z3:660.6879	1	3	1978.03860	660.35348	9.9532e7	1	1
458.91891	31.4148	31.6756	32.1661	3	z3:458.9189	1	3	1373.73491	458.91891	9.9528e7	1	1
784.93103	120.2776	120.4781	120.9400	2	z2:784.9310	1	2	1567.84751	784.93103	9.9528e7	1	1
433.22977	29.4951	29.9836	30.3196	6	z6:433.2298	1	6	2594.33830	433.39699	9.9525e7	1	1
537.27563	34.2769	34.4814	34.9098	2	z2:537.2756	1	2	1072.53672	537.27563	9.9524e7	1	1
493.77985	36.7760	36.9650	37.4546	2	z2:493.7798	1	2	985.54514	493.77985	9.9515e7	1	1
489.27255	71.3200	71.4699	71.8223	2;3	z2:733.9072;z3:489.2726	2	3	1464.79590	489.27258	9.9514e7	2	2
766.06110	82.9391	83.1346	83.4357	3	z3:766.0611	1	3	2295.16146	766.06110	9.9512e7	1	1
663.30518	46.7747	47.2725	47.3676	2	z2:663.3052	1	2	1324.59580	663.30518	9.9508e7	1	1
493.23233	39.1594	39.3704	39.6506	2;3	z2:739.3456;z3:493.2323	2	3	1475.67211	492.89798	9.9501e7	2	3
411.27441	149.7696	150.2668	150.7628	1	z1:411.2744	1	1	410.26714	411.27441	9.9478e7	1	1
919.90466	137.0455	137.5370	138.0352	2	z2:919.9047	1	2	1836.79142	919.40299	9.9474e7	1	1
816.41260	113.3940	113.7889	114.2868	2	z2:816.4126	1	2	1629.80729	815.91092	9.9471e7	1	1
648.79620	48.8824	48.9764	49.4743	2	z2:648.7962	1	2	1295.57785	648.79620	9.9468e7	1	1
841.42053	94.6140	94.7881	95.2830	2	z2:841.4205	1	2	1680.82651	841.42053	9.9466e7	1	1
484.92838	24.3037	24.7926	25.2888	3	z3:484.9284	1	3	1451.76330	484.92838	9.9463e7	1	1
927.01178	109.8290	110.1146	110.5036	2	z2:927.0118	1	2	1852.00901	927.01178	9.9459e7	1	1
593.92877	35.0446	35.3006	35.5493	3	z3:593.9288	1	3	1778.76449	593.92877	9.9457e7	1	1
572.00226	118.9978	119.4968	119.9138	4	z4:572.0023	1	4	2282.97657	571.75142	9.9453e7	1	1
801.95178	125.5513	125.7792	126.2370	2	z2:801.9518	1	2	1601.88901	801.95178	9.9447e7	1	1
806.75354	75.8319	76.1368	76.5353	4	z4:806.7535	1	4	3221.98170	806.50270	9.9443e7	1	1
579.95557	54.9094	55.2256	55.4533	3	z3:579.9556	1	3	1736.84487	579.95557	9.9441e7	1	1
631.68396	71.0876	71.3497	71.7172	3	z3:631.6840	1	3	1892.03005	631.68396	9.9436e7	1	1
582.10010	66.2949	66.4520	66.9448	5	z5:582.1001	1	5	2904.46075	581.89943	9.9434e7	1	1
676.43292	152.8584	153.0568	153.2603	2	z2:676.4329	1	2	1350.85129	676.43292	9.9433e7	1	1
990.50800	125.7272	125.9972	126.4930	2	z2:990.5080	1	2	1977.99808	990.00632	9.9432e7	1	1
708.74255	112.4065	112.4065	112.8943	3	z3:708.7426	1	3	2122.20248	708.40810	9.9431e7	1	1
583.29395	50.8300	50.9487	51.0903	3	z3:583.2939	1	3	1746.86001	583.29395	9.9431e7	1	2
641.86792	54.4768	54.4852	54.9777	2	z2:641.8679	1	2	1282.72464	642.36960	9.9424e7	1	1
484.25757	44.2301	44.3439	44.7433	3	z3:484.2576	1	3	1449.75088	484.25757	9.9412e7	1	1
808.88855	123.8834	123.9934	124.3883	4	z4:808.8885	1	4	3231.52509	808.88855	9.9412e7	1	1
624.06134	72.3913	72.3913	72.8473	4	z4:624.0613	1	4	2491.21290	623.81050	9.9409e7	1	1
479.24289	55.9292	56.2464	56.6774	6	z6:479.2429	1	6	2867.40697	478.90844	9.9386e7	1	1
860.45081	134.7387	135.2300	135.2758	6	z6:860.4508	1	6	5151.64440	859.61468	9.9384e7	1	1
517.98309	38.3212	38.5290	38.8232	3	z3:517.9831	1	3	1550.92745	517.98309	9.9381e7	1	1
752.51721	156.4833	156.5903	157.0827	1	z1:752.5172	1	1	751.50994	752.51721	9.9377e7	1	1
1238.61816	71.3497	71.5415	71.7320	2;3	z2:1238.6182;z3:825.7461	2	2	2474.21842	1238.11649	9.9375e7	1	2
556.31726	39.5811	39.7806	40.0776	2	z2:556.3173	1	2	1110.61997	556.31726	9.9372e7	1	1
722.67755	88.8666	89.2777	89.5141	3	z3:722.6776	1	3	2165.01082	722.67755	9.9369e7	1	1
950.62354	23.6090	23.7685	24.2180	5;6	z5:1140.7479;z6:950.6235	2	6	5694.68749	950.12186	9.9364e7	1	2
432.55212	37.5226	37.7521	38.1105	2;3	z2:648.8261;z3:432.5521	2	3	1294.63454	432.55212	9.9362e7	2	2
780.41168	137.5692	138.0599	138.5299	2	z2:780.4117	1	2	1558.80881	780.41168	9.9353e7	1	1
744.33881	81.2297	81.4923	81.8200	2	z2:744.3388	1	2	1486.66306	744.33881	9.9352e7	1	1
987.83765	98.9982	99.2150	99.5969	3	z3:987.8376	1	3	2958.48440	987.16874	9.9352e7	1	1
538.30579	98.3750	98.5673	99.0664	2	z2:538.3058	1	2	1074.59702	538.30579	9.9348e7	1	1
668.83783	110.6250	111.1091	111.5862	1	z1:668.8378	1	1	667.83055	668.83783	9.9348e7	1	1
662.84222	129.1505	129.4588	129.9368	4	z4:662.8422	1	4	2646.33644	662.59139	9.9346e7	1	1
