mono_mass	mz	charge	rt	intensity	intensity_decile	category	nearest_rtmatch_rt_delta_min	nearest_rtmatch_charge	closest_by_mass_ppm	closest_by_mass_rt_delta_min	closest_by_mass_charge
1400.73335	701.37213	2	102.8566	1.7455e+06	4	rt_miss	0.3017	2	-19.14	-72.6654	2;3
2065.94937	689.99213	3	47.9472	1.7513e+06	4	rt_miss	2.6441	3	18.80	74.8939	2
1233.62749	617.82361	2	84.0600	1.7541e+06	4	rt_miss	0.4240	2	19.20	-28.2890	3
1252.61217	627.31482	2	42.5792	1.7542e+06	4	rt_miss	-2.4621	2;3	-17.91	-6.2794	2;3
906.51747	454.26755	2	41.3683	1.7544e+06	4	rt_miss	23.9164	1;2	-1.86	27.2246	2
1889.92334	946.46802	2	133.1241	1.7567e+06	4	rt_miss	-0.5946	2	-18.72	-35.7070	3
1528.82494	765.42023	2	134.4798	1.7569e+06	4	rt_miss	-15.3160	3	18.92	-77.5028	2
958.54475	480.28003	2	45.5019	1.7641e+06	4	rt_miss	-0.5113	2	15.69	47.2187	2
2144.07496	716.03448	3	79.0987	1.7642e+06	4	rt_miss	0.4645	3	18.45	22.0306	4
916.44767	459.23111	2	75.6834	1.7650e+06	4	rt_miss	0.6921	2	15.73	-32.3942	1;2
1584.81477	793.41534	2	75.8815	1.7675e+06	4	rt_miss	0.4445	3	-18.24	35.3998	2
1658.83630	830.42896	2	78.8857	1.7692e+06	4	rt_miss	0.3875	2	18.41	26.6756	2;3
1835.83598	918.92615	2	96.0393	1.7721e+06	4	rt_miss	0.6307	2	19.00	-20.2247	3
1122.48043	562.25006	2	55.2392	1.7728e+06	4	rt_miss	-2.1266	2	-2.60	18.5763	2
1630.81036	816.41351	2	91.7902	1.7734e+06	4	rt_miss	2.1923	2	-19.52	-53.5827	3
1242.62043	622.31812	2	40.8978	1.7770e+06	4	rt_miss	0.5309	2;3	-18.24	29.5161	1;2
1053.50909	527.76221	2	50.3078	1.7797e+06	4	rt_miss	-7.0569	1	-18.55	77.0749	1
1708.91482	855.46558	2	137.7764	1.7810e+06	4	rt_miss	-11.8783	3	19.75	-106.8348	3
1597.74062	799.87848	2	40.3673	1.7816e+06	4	rt_miss	0.5034	2	-19.82	52.5617	2
1817.92671	606.98376	3	107.3028	1.7820e+06	4	rt_miss	0.8401	2	17.13	-27.3550	3
1319.67550	660.84552	2	35.3117	1.7830e+06	4	rt_miss	-0.9232	3	18.83	51.2596	2
1335.65918	668.83893	2	111.1958	1.7832e+06	4	rt_miss	1.1310	2	19.50	-61.1881	3
1158.60669	580.31158	2	23.9263	1.7847e+06	4	rt_miss	10.9488	1;2	-16.67	23.5057	2
922.56000	462.28821	2	69.2263	1.7870e+06	4	no_mass_candidate			28.02	-4.3999	2
1769.94243	590.98883	3	43.7230	1.7901e+06	4	rt_miss	0.4565	3	15.79	-20.0191	2;3;4
1510.87189	756.44501	2	142.8104	1.7906e+06	4	rt_miss	-66.0883	2	-11.28	-76.0513	3
1272.62512	637.32129	2	75.3672	1.7996e+06	4	rt_miss	-0.4433	3	18.53	-19.3724	3
1070.49204	536.25330	2	38.2657	1.8043e+06	4	rt_miss	2.5841	2	-9.13	30.5200	2
2588.20057	864.07758	3	62.4455	1.8057e+06	4	rt_miss	1.5252	2	18.67	-11.9652	6
966.58622	484.30130	2	76.9106	1.8088e+06	4	rt_miss	-2.9516	2	0.12	3.5396	2
1686.86107	844.43958	2	127.1673	1.8126e+06	4	rt_miss	0.3528	3	19.09	-61.8516	3
1687.89336	563.63812	3	82.7276	1.8156e+06	4	rt_miss	-0.4282	3	-16.93	60.6185	2
1941.94793	648.65826	3	34.2399	1.8207e+06	4	rt_miss	-2.6841	3;4	19.57	-4.5542	2
1271.65100	636.83356	2	79.7635	1.8214e+06	4	rt_miss	-9.4190	2	-19.51	13.0823	2
1640.82573	821.42108	2	77.5939	1.8222e+06	4	rt_miss	2.5879	2	-19.47	8.7658	3
1480.64388	741.33032	2	44.7532	1.8283e+06	4	rt_miss	7.8753	3	-17.34	9.1384	2;3
1531.80283	766.91113	2	84.6583	1.8298e+06	4	rt_miss	0.4930	2	18.81	17.0954	2
1070.59717	536.30420	2	62.0482	1.8314e+06	4	rt_miss	0.9566	2	15.48	-13.6258	2
890.50142	446.25772	2	61.4249	1.8343e+06	4	rt_miss	-3.4675	1;2	12.15	33.5168	2
1117.53253	559.77448	2	32.2031	1.8353e+06	4	rt_miss	0.5344	2	-18.36	55.7299	1
2129.07867	1066.05029	2	127.1351	1.8360e+06	4	rt_miss	-2.1285	2	16.49	-64.9247	3;4
1175.61864	588.81726	2	88.5843	1.8390e+06	4	rt_miss	0.3917	2	-17.87	48.3287	2
2072.06256	692.03198	3	102.3645	1.8391e+06	4	rt_miss	0.3113	3	15.22	22.7598	2
1989.02009	996.02222	2	116.1201	1.8394e+06	4	rt_miss	0.5256	2	19.06	-41.5692	2;3
1212.63502	607.32690	2	65.5843	1.8401e+06	4	rt_miss	-1.7375	2	16.06	-28.2606	3
1018.51238	510.26294	2	62.7848	1.8404e+06	4	rt_miss	-2.5609	1	11.55	34.3310	2
918.52870	460.27176	2	79.5236	1.8411e+06	4	rt_miss	5.8403	2	11.64	-36.5131	1;2
1276.66969	639.34436	2	78.8201	1.8419e+06	4	rt_miss	-0.3158	2	18.91	-25.6864	2;3
917.46068	459.73822	2	50.0435	1.8424e+06	4	rt_miss	0.3468	1	-15.87	3.8924	1;2
1087.59857	544.80560	2	59.1728	1.8433e+06	4	rt_miss	-0.4087	2	13.50	57.0006	2
1990.00073	996.51300	2	76.3941	1.8439e+06	4	rt_miss	0.4901	3	16.02	-2.6392	2;3
1236.62063	619.31909	2	75.9447	1.8443e+06	4	rt_miss	3.6890	2	-17.81	-12.4220	2
1340.67986	447.90076	3	86.7745	1.8446e+06	4	rt_miss	-0.3443	3	-18.63	27.9504	2
834.49634	418.25595	2	75.8146	1.8500e+06	4	rt_miss	15.1562	2	1.07	-15.2844	2
1552.82494	777.42352	2	130.1278	1.8505e+06	4	rt_miss	0.3200	2;3	19.60	-43.5912	2;3
1239.62816	620.82166	2	50.0584	1.8512e+06	4	rt_miss	1.4826	2	-19.46	46.3477	2
1464.67325	733.34424	2	69.4585	1.8525e+06	4	rt_miss	1.9023	2	19.03	-22.5886	3
1407.73579	704.87769	2	81.8485	1.8529e+06	4	rt_miss	-2.4811	2	17.35	-29.7581	3
1821.86795	911.94153	2	88.8357	1.8554e+06	4	rt_miss	1.0428	2	-17.76	-48.6145	3
1458.73144	730.37488	2	60.9385	1.8556e+06	4	rt_miss	-1.7360	2	-19.26	18.0698	2
1156.63529	579.32568	2	69.0951	1.8561e+06	4	rt_miss	-0.9610	2	-19.16	-36.5331	2
1477.73540	739.87445	2	79.9478	1.8562e+06	4	rt_miss	0.5234	2	-19.46	-16.2011	2
859.53787	430.77615	2	63.1085	1.8576e+06	4	rt_miss	-12.7923	2	-11.22	22.9360	2
860.54837	431.28146	2	42.3453	1.8605e+06	4	rt_miss	2.2713	2	-0.56	2.2713	2
1817.92334	909.97076	2	143.5041	1.8646e+06	4	rt_miss	1.9022	2	-18.82	-109.1057	3;4
914.54368	458.27924	2	57.7307	1.8646e+06	4	rt_miss	2.5685	1;2	17.34	39.5130	2
1753.93966	877.97675	2	87.9330	1.8658e+06	4	rt_miss	0.6216	2	16.53	10.8314	2
1489.77766	745.89789	2	70.4818	1.8691e+06	4	rt_miss	0.7714	2;3	19.14	-9.4146	3
2946.50870	983.51514	3	139.8241	1.8697e+06	4	rt_miss	1.4917	3	-19.77	-21.8853	4
919.47633	460.74612	2	72.7058	1.8726e+06	4	rt_miss	1.7671	2	8.45	87.2937	2
740.51601	741.52362	1	55.5276	1.8728e+06	4	no_mass_candidate			-31.69	7.9778	1
1107.61758	554.81683	2	87.1138	1.8734e+06	4	rt_miss	1.8622	1;2	10.75	-23.8459	2
2276.03071	1139.52539	2	139.7088	1.8744e+06	4	rt_miss	0.3110	2;3	-16.03	-89.0532	3
2231.17976	1117.09863	2	127.0558	1.8760e+06	4	rt_miss	-3.0475	3	18.37	-45.7245	2;3;4
2185.12014	729.71661	3	88.5286	1.8771e+06	4	rt_miss	0.7788	3	-17.93	-29.4311	2
1756.85916	586.62775	3	37.6631	1.8805e+06	4	rt_miss	0.6112	3	-18.37	87.1506	2
1336.72517	446.58252	3	33.5783	1.8811e+06	4	rt_miss	1.5515	2;3	18.84	76.3370	3
887.50763	444.76129	2	54.5630	1.8859e+06	4	rt_miss	1.9023	1;2	18.47	34.4293	2
1049.57571	525.79510	2	68.1674	1.8901e+06	4	rt_miss	1.8317	2	19.72	40.6224	2
1505.76134	753.89032	2	95.3138	1.8919e+06	4	rt_miss	1.0923	2	19.52	-16.9744	3
1099.62372	550.81989	2	43.3607	1.8927e+06	4	rt_miss	1.9842	2	-18.18	77.4976	2
886.51238	444.26373	2	49.3705	1.8929e+06	4	rt_miss	-3.7315	2	18.43	42.4111	2
1910.98503	957.00500	2	70.5066	1.8932e+06	4	rt_miss	1.8847	3	19.44	68.0977	3
812.40685	407.21051	2	65.4246	1.8937e+06	4	rt_miss	0.5982	2	0.58	0.5982	2
1378.63647	690.32684	2	95.1261	1.8953e+06	4	rt_miss	0.4959	2	19.72	-50.0439	2;3
2419.11480	807.71429	3	92.0418	1.8961e+06	4	rt_miss	-0.4410	3	-18.13	-6.5046	3
2023.07786	675.70197	3	115.2853	1.8993e+06	4	rt_miss	0.7061	3	19.75	-32.0381	3
860.50076	431.25754	2	75.9447	1.9035e+06	4	rt_miss	1.4490	2	-10.62	79.1530	1
1525.77766	763.89539	2	93.4221	1.9071e+06	4	rt_miss	0.4785	2	14.93	-57.5329	3
2110.94184	1056.98169	2	118.3270	1.9076e+06	4	rt_miss	-0.4426	3	17.94	14.2025	2
1693.84238	565.62231	3	111.7264	1.9077e+06	4	rt_miss	-4.6287	2	17.66	-29.2799	2
1438.74563	720.38068	2	79.2732	1.9082e+06	4	rt_miss	0.3172	3	18.42	-28.0918	2
1352.66123	677.33868	2	105.9032	1.9086e+06	4	rt_miss	0.9345	2	-19.49	-66.5440	2
895.58549	448.80014	2	74.4307	1.9115e+06	4	no_mass_candidate			-40.62	-29.2617	2
1590.84059	796.42963	2	135.5197	1.9139e+06	4	rt_miss	-10.1900	2	13.91	-14.4707	2;3
5112.46443	1024.10291	5	111.6196	1.9168e+06	4	rt_miss	-0.3519	6	5.01	-1.9168	5
919.47633	460.74728	2	56.8358	1.9182e+06	4	rt_miss	1.7122	2	8.45	103.1637	2
1433.71908	717.86469	2	65.4506	1.9199e+06	4	rt_miss	-0.9423	2	-17.95	3.7324	3
1111.55631	556.78516	2	61.9156	1.9240e+06	4	rt_miss	2.7586	2	4.00	47.9134	2
1417.61838	709.81659	2	61.5078	1.9272e+06	4	rt_miss	0.3992	2	-17.35	24.2559	2
2285.04076	763.02246	3	30.5802	1.9278e+06	4	rt_miss	0.3346	3	-17.94	18.5555	4
910.54877	456.28177	2	66.9930	1.9281e+06	4	rt_miss	-1.0754	2	14.05	7.8107	2
932.50010	467.25909	2	35.4157	1.9282e+06	4	rt_miss	-0.6567	2	-19.06	20.2333	2
1155.55604	578.78546	2	57.2985	1.9338e+06	4	rt_miss	-3.0631	2	17.56	26.8683	2
1091.59751	546.80676	2	90.2946	1.9345e+06	4	rt_miss	2.2910	2	-9.51	24.2510	2
1238.67332	620.34698	2	121.9369	1.9411e+06	4	rt_miss	-1.2296	2	16.21	-54.3116	2
1906.96496	636.99701	3	72.1600	1.9456e+06	4	rt_miss	0.3255	3	17.62	-7.4116	3
1189.61903	595.81836	2	41.2163	1.9481e+06	4	rt_miss	3.7396	2	16.28	-6.0555	2
1672.91482	558.64575	3	76.6962	1.9487e+06	4	rt_miss	1.0226	3	10.10	-29.4987	4
1693.80937	847.91461	2	83.6315	1.9500e+06	4	rt_miss	1.3752	2	19.30	-16.7054	3
891.51780	446.76599	2	110.1950	1.9509e+06	4	rt_miss	-6.3722	2	3.97	32.7110	2
1230.65094	616.33484	2	83.2819	1.9512e+06	4	rt_miss	0.5429	2	19.77	3.2113	2
2306.12912	770.05206	3	138.5472	1.9540e+06	5	rt_miss	-1.2393	2	13.70	-105.4444	4
2496.08231	1249.54749	2	38.4608	1.9545e+06	5	rt_miss	1.4892	3	-13.60	1.4892	3
883.42958	442.72241	2	53.9176	1.9570e+06	5	rt_miss	-0.7839	1	-10.88	38.6879	1
882.52870	442.27173	2	53.4901	1.9573e+06	5	rt_miss	2.0153	2	6.39	64.1865	2
964.48656	483.25095	2	42.8338	1.9582e+06	5	rt_miss	0.7568	1;2	18.02	10.0494	2
1302.67544	652.34656	2	81.8485	1.9589e+06	5	rt_miss	-0.3859	2	18.95	-6.6065	3
820.50584	411.26028	2	69.1731	1.9590e+06	5	rt_miss	2.9610	2	-0.61	2.9610	2
1520.73270	761.37500	2	55.9948	1.9593e+06	5	rt_miss	0.5101	2	18.66	-7.4724	3
879.45243	880.46088	1	54.3494	1.9597e+06	5	rt_miss	-4.3958	2	8.68	33.0300	2
1165.54376	583.77936	2	62.4455	1.9622e+06	5	rt_miss	-0.4308	2	16.58	-16.8287	1;2
1909.88801	956.45288	2	101.6260	1.9656e+06	5	rt_miss	0.5330	2	19.40	-5.2360	3
1736.89582	869.45441	2	86.2904	1.9681e+06	5	rt_miss	0.3837	3	18.42	-7.9151	3
2412.18491	805.40424	3	116.4504	1.9692e+06	5	rt_miss	0.5630	3	18.74	-17.6204	3
2332.04888	1167.53381	2	110.2310	1.9703e+06	5	rt_miss	1.8309	2	-14.72	-38.3154	2
1964.96910	983.99365	2	109.1353	1.9703e+06	5	rt_miss	-2.5748	2	19.81	34.4621	3
1634.95081	545.99152	3	111.4623	1.9707e+06	5	rt_miss	0.6255	3	0.61	0.6255	3
1363.70172	682.85864	2	65.5200	1.9708e+06	5	rt_miss	-0.6066	3	19.01	-0.6066	3
1695.81577	566.27979	3	93.5163	1.9741e+06	5	rt_miss	1.0123	2	18.53	38.1143	3
3272.68635	1092.23950	3	92.0418	1.9762e+06	5	rt_miss	0.3396	4	-12.63	44.2355	4
930.56509	466.29013	2	92.7393	1.9772e+06	5	rt_miss	-1.5875	2	13.71	4.9353	2
935.52289	468.76959	2	80.7685	1.9794e+06	5	rt_miss	-0.9643	2	13.55	-20.3086	1
898.52362	450.26974	2	74.5509	1.9925e+06	5	rt_miss	-10.9340	2	-12.05	-22.6687	2
2755.33880	690.09448	4	92.4605	1.9927e+06	5	rt_miss	1.8564	4	18.71	-12.0498	3
1507.73006	754.87274	2	75.4677	1.9934e+06	5	rt_miss	0.4374	2	19.59	11.6771	2;3
796.41194	797.42047	1	53.4655	1.9935e+06	5	no_mass_candidate			-20.27	18.2801	1
1075.55835	538.78741	2	67.7555	1.9964e+06	5	rt_miss	1.2752	2	-18.52	75.9040	2
1266.68599	634.35114	2	123.8834	1.9974e+06	5	rt_miss	8.2750	2	19.44	-30.6855	2
1735.88147	579.63434	3	89.2270	1.9981e+06	5	rt_miss	-0.4421	3	-15.00	-36.8296	2;4
1160.56733	581.29047	2	38.1020	1.9994e+06	5	rt_miss	-1.7069	2	-16.91	4.3374	2
867.55419	434.78427	2	56.9138	1.9998e+06	5	rt_miss	25.4770	1;2	1.53	25.4770	1;2
1659.88319	830.95044	2	97.1818	2.0002e+06	5	rt_miss	4.7816	3	17.50	43.3877	2;3
920.58074	461.29739	2	72.5895	2.0021e+06	5	rt_miss	27.1795	2	-11.03	27.1795	2
1268.67246	635.34540	2	40.6841	2.0044e+06	5	rt_miss	-1.1267	2	-15.50	5.8632	3
1380.71837	691.36591	2	68.1920	2.0057e+06	5	rt_miss	-1.3944	3	19.63	-23.8689	3
1479.70930	740.86450	2	86.2311	2.0063e+06	5	rt_miss	1.3982	2	-16.76	-62.3048	3
1570.70073	786.35785	2	105.5613	2.0079e+06	5	rt_miss	0.4447	2	14.05	-31.5479	3
983.56515	492.79007	2	48.3385	2.0117e+06	5	rt_miss	3.7519	2	-11.16	53.8750	2
918.49232	460.25275	2	53.2564	2.0125e+06	5	rt_miss	-1.4051	1	17.77	9.8014	2
1418.74054	710.37695	2	104.4594	2.0132e+06	5	rt_miss	-1.3122	2	19.55	-45.5271	3
861.49600	431.75586	2	56.6476	2.0134e+06	5	rt_miss	26.7881	2	-0.78	35.8736	2
1386.67794	694.34723	2	40.1692	2.0148e+06	5	rt_miss	-0.7208	2	-19.67	58.8476	2
1094.57942	548.29852	2	78.7780	2.0157e+06	5	rt_miss	-0.6541	2	19.15	-22.2089	2
1256.57810	629.29584	2	48.8589	2.0201e+06	5	rt_miss	-0.6601	3	-17.34	23.5027	2
1411.62960	706.82349	2	90.2810	2.0214e+06	5	rt_miss	-1.8080	3	-13.17	-26.5911	2;3
1199.61864	600.81775	2	48.6846	2.0244e+06	5	rt_miss	0.7489	3	19.11	3.5011	2
1257.63535	420.21927	3	44.1201	2.0251e+06	5	rt_miss	1.1851	3	-18.83	25.5253	2
1167.54502	584.78064	2	74.7913	2.0257e+06	5	rt_miss	0.7917	2	-7.22	-43.9060	2
1439.76201	720.89050	2	86.2632	2.0301e+06	5	rt_miss	1.4503	2;3	-19.51	-21.9477	2
2314.14410	772.72485	3	95.7581	2.0307e+06	5	rt_miss	0.4385	3	16.70	-22.2619	4
1089.58523	545.80042	2	38.9283	2.0322e+06	5	rt_miss	-1.3291	2	19.11	81.1090	2
873.49600	437.75562	2	56.3476	2.0332e+06	5	rt_miss	-1.8043	2	17.89	30.8720	2
2032.04768	1017.53333	2	123.6533	2.0367e+06	5	rt_miss	-0.5090	2;3	12.64	-20.4752	4
836.46437	419.23938	2	44.2773	2.0384e+06	5	rt_miss	31.7071	2	1.48	31.7071	2
1159.64485	580.83057	2	41.2720	2.0400e+06	5	rt_miss	7.1256	2	16.02	76.2347	2
1347.61540	674.81476	2	61.6500	2.0426e+06	5	rt_miss	4.5436	3	-15.78	4.5436	3
1127.53213	564.77362	2	90.2946	2.0443e+06	5	rt_miss	-10.1995	1	-6.39	-30.8006	1;2
1157.60405	579.81091	2	69.8662	2.0499e+06	5	rt_miss	-1.5073	2	18.34	-23.5005	2
2493.21224	832.41309	3	72.7629	2.0501e+06	5	rt_miss	3.9333	4	17.70	37.5745	4
1411.67319	706.84344	2	66.2728	2.0532e+06	5	rt_miss	-1.0993	3	-19.14	-5.4839	3
862.52764	432.27109	2	82.5319	2.0537e+06	5	rt_miss	4.5645	2	-0.73	-43.8929	2
2905.59131	727.65729	4	58.5269	2.0560e+06	5	rt_miss	0.6633	6	17.43	-2.5655	6
1486.80785	496.61044	3	45.0711	2.0609e+06	5	rt_miss	-0.7357	3	-19.33	1.3243	2;3
1333.68778	667.85260	2	62.0011	2.0668e+06	5	rt_miss	-1.1429	3	17.19	-1.1429	3
872.48684	437.25134	2	48.1162	2.0671e+06	5	rt_miss	-4.0097	2	13.73	27.3366	2
1476.66336	739.34174	2	96.6700	2.0682e+06	5	rt_miss	4.2503	2	-15.58	-19.3530	2
1045.55902	523.78668	2	63.5227	2.0709e+06	5	rt_miss	-0.5179	2	19.30	-2.3949	2
2233.07502	745.70129	3	116.2609	2.0716e+06	5	rt_miss	3.3895	4	14.44	-44.7194	3
2136.99975	1070.00940	2	128.1270	2.0741e+06	5	rt_miss	0.5492	2	-14.69	-61.1822	3;4
1638.82534	820.42249	2	120.5773	2.0779e+06	5	rt_miss	3.2542	2	-19.54	-21.6224	2
1063.54059	532.77765	2	83.9536	2.0792e+06	5	rt_miss	-0.7694	2	-18.80	-45.3146	2
1216.59442	406.53894	3	38.3521	2.0832e+06	5	rt_miss	0.6602	2	-10.81	62.5954	2
1186.61937	594.31842	2	34.1510	2.0836e+06	5	rt_miss	0.6315	2	-13.80	20.4764	2
959.57254	480.79407	2	72.7058	2.0861e+06	5	rt_miss	-1.2805	2	17.22	72.2163	1;2
2570.24752	858.09192	3	130.2758	2.0877e+06	5	rt_miss	0.8769	4	15.57	-33.1278	5
938.53379	470.27496	2	62.2227	2.0903e+06	5	rt_miss	7.2481	1;2	11.90	7.2481	1;2
1481.79120	494.93781	3	85.5880	2.0918e+06	5	rt_miss	0.6567	2;3	-15.74	-49.4381	3
861.46299	431.73727	2	54.7945	2.0951e+06	5	rt_miss	-9.3347	1;2	-16.30	18.3763	2
1534.74161	768.38074	2	119.8173	2.0954e+06	5	rt_miss	-0.6535	2	17.06	-19.2636	2
3246.44941	1083.82544	3	128.3359	2.0963e+06	5	rt_miss	-0.5235	4	-19.65	-0.5235	4
1045.51926	523.76752	2	51.8822	2.0997e+06	5	rt_miss	-0.6717	2	19.40	74.4897	1
1299.71082	650.86371	2	97.6139	2.1052e+06	5	rt_miss	-6.6046	2	-19.28	-22.3546	2
1158.59546	580.30414	2	52.4369	2.1112e+06	5	rt_miss	-0.3465	2	-19.46	7.0571	2
794.41742	795.42450	1	48.4063	2.1135e+06	5	rt_miss	0.5898	1	-5.93	1.1037	1
1417.70239	473.57495	3	45.1008	2.1140e+06	5	rt_miss	-0.5825	3	-18.35	23.4165	3
1030.54812	516.28156	2	63.0306	2.1175e+06	5	rt_miss	-0.3239	2	-17.64	-23.5153	2
1277.60340	639.80914	2	35.1608	2.1186e+06	5	rt_miss	-0.3030	2;3	-17.56	2.2247	2
1717.92505	859.97174	2	81.1900	2.1199e+06	5	rt_miss	-6.6578	3	18.59	-22.6767	3
1319.67615	660.84619	2	102.0252	2.1227e+06	5	rt_miss	-0.4909	2	18.34	-15.4539	2
1403.73686	702.87726	2	35.7582	2.1276e+06	5	rt_miss	0.6195	3	-17.23	28.3673	2
1230.59209	616.30389	2	66.3693	2.1276e+06	5	rt_miss	5.8513	2	13.94	-26.0627	3
848.45784	425.23550	2	70.1538	2.1282e+06	5	rt_miss	-0.8414	2	7.86	-19.8768	2
1362.75072	455.25775	3	38.5290	2.1284e+06	5	rt_miss	-5.7014	2;3	-19.64	-10.4854	3
845.46808	423.74078	2	67.3478	2.1286e+06	5	rt_miss	6.3836	2	-8.11	-29.5710	2
1036.53755	519.27625	2	104.1216	2.1299e+06	5	rt_miss	1.0555	2	13.98	-66.7979	2
1826.96995	609.99823	3	124.1061	2.1322e+06	5	rt_miss	0.4110	2	17.54	-63.0550	3;4
1149.56660	575.79132	2	34.6527	2.1328e+06	5	rt_miss	1.2969	2	-16.17	18.3623	2
1559.84065	780.92865	2	110.9458	2.1375e+06	5	rt_miss	0.8153	2	-18.80	-32.2546	2
1420.63330	711.32617	2	69.5018	2.1407e+06	5	rt_miss	-0.4550	2	-16.69	-27.0722	2
3119.49419	781.12982	4	51.1211	2.1429e+06	5	rt_miss	-0.3652	3;4	-18.98	-23.5939	6
1142.65469	572.33386	2	73.0073	2.1443e+06	5	rt_miss	-0.7867	2	-16.13	-14.8136	2
1794.86357	898.44037	2	93.4990	2.1449e+06	5	rt_miss	-1.0249	2	17.13	10.0738	2
2299.25762	767.76276	3	142.9669	2.1472e+06	5	rt_miss	-0.3207	3	8.62	-42.8793	3
1013.57571	507.79495	2	56.1268	2.1522e+06	5	rt_miss	0.6088	2	-17.38	41.7002	1
1101.51648	551.76678	2	44.7815	2.1543e+06	5	rt_miss	-3.1182	1	-15.87	28.4066	2
1174.56185	588.28949	2	74.7913	2.1604e+06	5	rt_miss	-3.0371	2	-17.97	-25.0546	2
1808.94612	905.98370	2	109.3521	2.1628e+06	5	rt_miss	-5.0982	3	-16.53	-36.9037	4
1319.62922	660.82251	2	39.2480	2.1648e+06	5	rt_miss	0.6588	2	18.66	8.9299	2
1085.58292	543.79913	2	33.4164	2.1654e+06	5	rt_miss	0.4928	2	-17.54	10.9275	2
1329.64209	665.82782	2	61.8303	2.1711e+06	5	rt_miss	-0.6257	2	-19.34	50.4037	3
890.47178	446.24350	2	74.0887	2.1740e+06	5	rt_miss	2.1037	1	-8.50	-40.7773	2
1139.58628	570.80066	2	49.6648	2.1743e+06	5	rt_miss	-5.4347	2	16.70	94.9320	1;2
1602.84396	535.28821	3	45.0228	2.1782e+06	5	rt_miss	-0.6060	3	-19.23	53.4801	3
928.55933	465.28696	2	67.4951	2.1831e+06	5	rt_miss	2.1503	2	-10.16	2.1503	2
1946.02214	650.01697	3	66.2034	2.1834e+06	5	rt_miss	3.6117	4	19.91	-29.9941	3
1055.58628	528.80121	2	48.8910	2.1903e+06	5	rt_miss	1.8092	1;2	-14.46	25.9499	2
1841.91594	614.97833	3	84.7974	2.1904e+06	5	rt_miss	-1.0879	3	-17.97	-25.8812	3
1475.75951	738.89001	2	98.8646	2.1960e+06	5	rt_miss	0.7670	2	-18.87	-45.4734	2
994.61752	498.31586	2	61.6820	2.2002e+06	5	rt_miss	-24.2150	2	-16.69	-24.2150	2
1511.80560	504.94345	3	34.7393	2.2003e+06	5	rt_miss	0.4746	3	-19.51	58.9417	2
1955.03237	653.01721	3	113.0588	2.2030e+06	5	rt_miss	0.7301	3	8.36	-25.4554	2;3
918.45593	460.23563	2	48.9850	2.2052e+06	5	rt_miss	4.3926	2	-14.03	27.5181	1
917.50830	459.76166	2	49.1555	2.2072e+06	5	rt_miss	-0.5637	2	-11.80	-4.9896	2
1491.70528	746.86072	2	62.7848	2.2101e+06	5	rt_miss	1.7495	2	17.85	-18.3791	3
2000.95268	1001.98676	2	96.6985	2.2193e+06	5	rt_miss	1.3317	3	17.96	-45.2912	3;4
2486.13971	622.79395	4	58.3004	2.2213e+06	5	rt_miss	1.6766	2;3	-13.57	-29.7568	4
1130.66592	566.34070	2	87.5081	2.2217e+06	5	rt_miss	0.5389	2	-18.29	-41.2746	2
1351.62644	676.82098	2	80.2328	2.2261e+06	5	rt_miss	-0.5237	2	17.96	-41.9227	3
1242.64960	622.33136	2	70.1885	2.2319e+06	5	rt_miss	-1.3434	3	-19.72	50.1658	2
858.51747	430.26605	2	36.2998	2.2323e+06	5	rt_miss	61.5272	2	3.23	62.2365	2
1530.84059	766.42975	2	117.9759	2.2356e+06	5	rt_miss	-0.6203	3	14.34	-29.5215	3
2683.39044	672.10236	4	83.2659	2.2356e+06	5	rt_miss	-2.0759	2	17.70	45.9193	4
849.45962	425.73688	2	58.2247	2.2365e+06	5	rt_miss	1.1927	2	17.68	18.5382	2
1173.56794	587.79120	2	42.0838	2.2382e+06	5	rt_miss	1.0719	2	-16.73	5.8843	2
2497.30979	833.77954	3	103.1905	2.2429e+06	5	rt_miss	0.7315	3;4	-18.85	35.3951	3
2380.18051	794.73700	3	48.1533	2.2442e+06	5	rt_miss	1.2678	4	-16.19	2.3381	4
2334.11012	584.78668	4	41.6153	2.2464e+06	5	rt_miss	-0.7175	3	18.05	86.7392	2
1129.54510	565.78015	2	37.6239	2.2483e+06	5	rt_miss	-2.5793	2	-19.31	40.1420	2
2268.08850	757.37360	3	125.3025	2.2489e+06	5	rt_miss	-0.4345	3	-19.64	-24.0571	4
1039.63898	520.82776	2	71.2990	2.2491e+06	5	rt_miss	0.3464	2	11.19	-22.6737	2
811.48035	406.74747	2	57.8744	2.2609e+06	5	rt_miss	2.9059	2	-0.26	12.6074	2
1390.74563	696.38177	2	58.2408	2.2697e+06	5	rt_miss	-4.0489	2	17.36	9.0353	3
2472.26087	825.42883	3	66.6143	2.2713e+06	5	rt_miss	0.6421	3	-17.82	72.7862	3
1649.90017	550.97437	3	55.0860	2.2720e+06	5	rt_miss	0.4305	3	8.92	30.6146	2
1175.55058	588.78333	2	34.1117	2.2742e+06	5	rt_miss	1.0874	2	-9.87	29.7066	2
1296.57685	649.29663	2	43.6760	2.2788e+06	5	rt_miss	3.4267	3	-13.22	52.1576	3
1847.92651	616.98352	3	30.6828	2.2883e+06	5	rt_miss	2.5779	3	18.91	99.8570	2
849.43447	425.72363	2	55.2095	2.2912e+06	5	rt_miss	-3.5982	2	-0.62	-11.0139	2
