Refined Monoisotopic Mass	Charge	Apex RT	Summed Intensity	Decon Score	Num Candidate Masses	Detector Mono Mass
3100.48982	4	70.6639	4.4332e7	7.0813e-1	1	3101.49317
1494.78182	3	55.5437	4.4332e7	5.6175e-1	1	1494.78182
1334.73803	3	66.9757	4.4331e7	1.5401e-1	1	1334.73803
2937.53176	3	93.0231	4.4330e7	7.4005e-1	1	2937.53176
1635.74399	2	85.0067	4.4327e7	8.8143e-1	1	1635.74399
2655.20630	5	69.0307	4.4325e7	3.9721e-1	1	2655.20630
927.53959	2	99.7529	4.4322e7	8.6330e-1	1	463.76979
1746.98237	4	60.1584	4.4320e7	7.1886e-2	1	1746.98237
1399.60569	2	38.1593	4.4317e7	7.6490e-1	1	1399.60569
972.59732	2	37.5992	4.4316e7	6.7789e-1	1	972.59732
1310.73299	3	31.2628	4.4316e7	8.3895e-1	1	1310.73299
1695.89242	3	59.9261	4.4315e7	7.7572e-1	1	1695.89242
1030.45554	2	36.9786	4.4311e7	6.4390e-1	1	1030.45554
2580.18497	2	57.7307	4.4310e7	8.1178e-1	1	2580.18497
1629.85085	3	66.7591	4.4308e7	5.7073e-1	1	1629.85085
2032.05306	3	119.7346	4.4307e7	3.1986e-1	1	2032.05306
662.44524	1	148.6273	4.4307e7	4.2345e-1	1	661.44188
1102.58017	2	104.1724	4.4305e7	7.6588e-1	1	1102.58017
2870.35549	3	71.2086	4.4303e7	9.5909e-1	1	2870.35549
1776.85776	2	137.1345	4.4303e7	2.2232e-1	1	1776.85776
1506.80515	2	66.9757	4.4302e7	8.9567e-1	1	1506.80515
1453.76940	3	36.2651	4.4300e7	4.7880e-1	1	1453.76940
2474.22124	6	37.6448	4.4300e7	6.0810e-1	1	2474.22124
975.54862	2	59.3741	4.4299e7	9.5021e-1	1	974.54526
2733.33204	4	76.9652	4.4299e7	3.3677e-1	1	2733.33204
1234.62053	1	61.5287	4.4296e7	9.6590e-1	1	1234.62053
2933.44459	4	104.1724	4.4296e7	6.1720e-1	1	2933.44459
3975.01050	5	83.9387	4.4296e7	4.3416e-1	1	3976.01385
1308.75412	2	64.7868	4.4295e7	6.6584e-1	1	1308.75412
1262.64432	2	68.8451	4.4294e7	4.9575e-1	1	1263.64768
2122.09018	2	142.9370	4.4294e7	8.9919e-1	1	2121.08683
2116.89114	3	83.9387	4.4293e7	8.5316e-1	1	2116.89114
1240.58274	2	109.2419	4.4290e7	8.2167e-1	1	1240.58274
1906.03823	3	99.0465	4.4286e7	1.3849e-1	1	1906.03823
1556.74965	3	39.6506	4.4285e7	7.2357e-1	1	1556.74965
1325.69297	2	102.2742	4.4283e7	6.7746e-1	1	1325.69297
2226.13648	4	42.6422	4.4283e7	6.2301e-1	1	2226.13648
1695.92123	3	72.0085	4.4283e7	7.1731e-1	1	1696.92458
3477.83257	6	88.7230	4.4282e7	7.8241e-1	1	3479.83928
1353.85882	3	115.6108	4.4282e7	9.5031e-1	1	1353.85882
2399.29679	2	94.3839	4.4280e7	9.5268e-1	1	2399.29679
809.51206	2	59.1333	4.4278e7	8.9582e-1	1	1619.02412
1778.98490	2	125.3470	4.4278e7	8.5028e-1	1	3557.96980
1202.56852	2	33.9586	4.4278e7	9.3343e-1	1	1203.57187
1282.62334	1	64.3809	4.4277e7	9.9247e-1	1	1282.62334
4402.70758	5	105.3296	4.4277e7	5.1335e-1	1	4402.70758
2112.14590	3	131.4448	4.4276e7	9.0487e-1	1	4222.28508
1006.51340	2	30.9246	4.4275e7	8.6140e-1	1	503.75838
2092.00905	3	110.4626	4.4274e7	6.6493e-1	1	2091.00570
812.37206	1	140.9401	4.4270e7	9.0620e-1	1	1624.74411
1299.64889	3	67.7195	4.4268e7	8.1292e-1	1	1299.64889
1142.44016	2	45.3696	4.4267e7	2.9725e-1	1	1142.44016
1767.91848	3	57.4000	4.4267e7	6.9105e-1	1	1768.92184
1208.64988	2	117.7804	4.4266e7	9.7151e-1	1	1208.64988
2866.43531	4	69.9991	4.4264e7	8.2600e-1	1	2866.43531
723.47850	1	155.4173	4.4263e7	9.9737e-1	1	723.47850
898.52530	2	63.6169	4.4263e7	9.1491e-1	1	1797.05061
1081.52292	2	43.8343	4.4262e7	3.9701e-1	1	1081.52292
2361.11300	3	68.8920	4.4260e7	6.3245e-1	1	2361.11300
1098.60398	2	57.0378	4.4260e7	7.0057e-1	1	1098.60398
1417.76889	2	51.4866	4.4259e7	6.3136e-1	1	1417.76889
1711.77791	3	103.5938	4.4258e7	6.9156e-1	1	1711.77791
1251.65346	3	50.8300	4.4258e7	5.2892e-1	1	1251.65346
1279.64416	3	88.8802	4.4256e7	9.5306e-1	1	1279.64416
2684.32986	3	141.8153	4.4255e7	8.8193e-1	1	2684.32986
1495.75333	2	103.3233	4.4255e7	9.0767e-1	1	1496.75669
1218.69846	2	88.5546	4.4255e7	6.6859e-1	1	1218.69846
1127.63004	2	92.9091	4.4254e7	5.8150e-1	1	1128.63340
1587.87644	2	75.5012	4.4254e7	2.2515e-1	1	1587.87644
1867.99900	2	64.2047	4.4254e7	8.6224e-1	1	1866.99564
1334.68264	3	24.4202	4.4253e7	9.2629e-1	1	1334.68264
2365.22494	3	143.3785	4.4249e7	7.0195e-1	1	2364.22158
1409.72049	2	65.8829	4.4247e7	7.2006e-1	1	1408.71714
1456.60727	2	76.2321	4.4246e7	6.1651e-1	1	1456.60727
1430.79136	2	121.7410	4.4241e7	9.0620e-1	1	1430.79136
3709.71122	6	111.6196	4.4239e7	2.1765e-1	1	3707.70451
1684.85358	4	58.5269	4.4236e7	3.1504e-1	1	1684.85358
1495.76108	2	57.9574	4.4236e7	7.5975e-1	1	1495.76108
1098.56072	1	88.4730	4.4236e7	9.6192e-1	1	1098.56072
1179.50913	2	50.1979	4.4235e7	5.8831e-1	1	1179.50913
1047.49094	2	44.7433	4.4231e7	4.1108e-1	1	1047.49094
993.01303	2	37.5226	4.4231e7	1.4465e-1	1	993.01303
2565.29871	4	115.7889	4.4229e7	4.9817e-1	1	2563.29200
1664.92800	3	75.1789	4.4228e7	8.0169e-2	1	1664.92800
2030.97439	3	52.3825	4.4228e7	6.3044e-1	1	2030.97439
2140.01290	3	92.5212	4.4225e7	1.3171e-1	1	2139.00954
1474.77121	2	49.9856	4.4224e7	9.4936e-1	1	1474.77121
1311.12382	2	66.9138	4.4220e7	1.4606e-1	1	1312.12717
2494.26437	3	129.5802	4.4218e7	8.4370e-1	1	2494.26437
2358.24300	3	56.1761	4.4213e7	8.4794e-1	1	2358.24300
1652.84797	4	62.7067	4.4213e7	6.6635e-1	1	1654.85468
1876.81272	2	54.2354	4.4212e7	9.3124e-1	1	1875.80936
2003.88229	3	120.4781	4.4211e7	6.6767e-1	1	2003.88229
1311.79738	3	145.9793	4.4208e7	9.9239e-1	1	1311.79738
2819.43667	3	73.0073	4.4208e7	9.1780e-1	1	2820.44003
475.75658	1	56.1268	4.4207e7	1.3636e-1	1	475.75658
1620.81350	3	46.2693	4.4206e7	5.0135e-1	1	1620.81350
1825.15009	4	67.4951	4.4206e7	2.2939e-1	1	1825.15009
1702.91634	3	66.3693	4.4204e7	6.4934e-1	1	1702.91634
1677.77238	2	144.3050	4.4203e7	9.8810e-1	1	1678.77573
2665.30654	3	137.6336	4.4201e7	4.4611e-1	1	2666.30990
2344.20491	4	55.0860	4.4201e7	5.4840e-1	1	2345.20826
2270.14938	3	111.5007	4.4200e7	9.3135e-1	1	2271.15273
1692.99189	4	80.2907	4.4200e7	5.4320e-1	1	1692.99189
1767.10029	4	70.2715	4.4199e7	9.8990e-2	1	1767.10029
1789.86649	2	89.4868	4.4197e7	9.7315e-1	1	1790.86985
1410.82895	2	34.0327	4.4197e7	3.8026e-1	1	1410.82895
2321.04933	4	36.1758	4.4197e7	7.2735e-1	1	2321.04933
1235.61956	3	56.9460	4.4196e7	6.3008e-2	1	1235.61956
1824.96467	4	82.6830	4.4193e7	8.6447e-1	1	1824.96467
1269.67087	2	63.3484	4.4192e7	7.5067e-1	1	1269.67087
1621.85856	2	45.7648	4.4192e7	8.6506e-1	1	1622.86191
1291.71672	1	52.7509	4.4191e7	9.7546e-1	1	1291.71672
1028.62278	2	52.2861	4.4190e7	3.6146e-1	1	1028.62278
3662.48389	5	97.2920	4.4190e7	4.3557e-1	1	3662.48389
2008.99946	4	41.2720	4.4188e7	6.0372e-1	1	2007.99610
1777.90774	3	40.4712	4.4188e7	7.7353e-1	1	1777.90774
2127.10329	3	90.4123	4.4187e7	6.9746e-1	1	2127.10329
1498.67014	2	46.2556	4.4187e7	9.2203e-1	1	1498.67014
1296.72173	3	45.4598	4.4187e7	8.6379e-1	1	1297.72509
1474.88962	2	63.5636	4.4186e7	7.6342e-1	1	1474.88962
1683.77604	2	106.0568	4.4185e7	8.9586e-1	1	3368.55543
1002.55998	1	89.7126	4.4184e7	9.8083e-1	1	1002.55998
1183.72959	2	78.9526	4.4181e7	8.6897e-1	1	1183.72959
2068.14493	2	108.2926	4.4179e7	9.5708e-1	1	2068.14493
1265.70000	3	52.1510	4.4179e7	7.8804e-1	1	1266.70336
1049.59262	2	52.2700	4.4178e7	4.9757e-1	1	1049.59262
1060.54123	2	32.1784	4.4177e7	4.1913e-1	1	1060.54123
1699.85506	3	110.1146	4.4175e7	9.7315e-1	1	1700.85842
1773.83998	3	54.4520	4.4167e7	2.3981e-1	1	1772.83663
843.51877	2	55.9119	4.4165e7	1.5632e-1	1	843.51877
2464.29220	3	107.2560	4.4163e7	8.2406e-1	1	2464.29220
1095.52854	2	69.2634	4.4158e7	7.7840e-1	1	1095.52854
2081.01847	2	72.3913	4.4157e7	8.3964e-1	1	2081.01847
1816.84867	2	68.5768	4.4156e7	9.6954e-1	1	3633.69734
988.57096	2	93.7416	4.4154e7	8.9139e-1	1	988.57096
1231.68772	2	97.2610	4.4152e7	5.1775e-1	1	1231.68772
1674.93185	3	42.2250	4.4152e7	8.4205e-1	1	1675.93520
2017.98048	4	123.2322	4.4151e7	7.2674e-1	1	2017.98048
3010.46190	6	44.0682	4.4149e7	7.1994e-1	1	3010.46190
2084.62118	3	104.3530	4.4147e7	1.8620e-1	1	2084.62118
987.53098	2	40.1010	4.4146e7	3.6142e-2	1	987.53098
1943.95070	3	102.3374	4.4144e7	3.5397e-1	1	1942.94735
2277.00045	3	38.3521	4.4141e7	4.4616e-1	1	2278.00381
1652.82743	2	65.7148	4.4141e7	7.8459e-1	1	1653.83078
2277.12673	3	69.5625	4.4140e7	4.9181e-1	1	2277.12673
1912.99424	2	63.6652	4.4140e7	8.5551e-1	1	1911.99088
938.49053	1	50.0856	4.4140e7	7.2491e-1	1	938.49053
1863.75966	3	91.1641	4.4138e7	7.8535e-1	1	1862.75631
1461.76147	3	54.3046	4.4136e7	7.0219e-1	1	1462.76482
2826.53776	6	39.9500	4.4134e7	4.9768e-1	1	2826.53776
1445.64548	2	34.2769	4.4133e7	9.8378e-1	1	1445.64548
1185.49143	2	34.6233	4.4129e7	5.7328e-1	1	1185.49143
3619.93733	4	142.9904	4.4126e7	7.9269e-1	1	3619.93733
1410.62797	2	90.2946	4.4126e7	5.3642e-1	1	1411.63132
1782.94712	2	41.7500	4.4126e7	9.4776e-1	1	1782.94712
1472.73746	2	77.8018	4.4125e7	8.0692e-1	1	1471.73410
1270.50644	2	38.1189	4.4125e7	8.9092e-1	1	1270.50644
2122.09347	3	97.9559	4.4123e7	2.2945e-1	1	2121.09011
1283.65220	2	39.8808	4.4119e7	2.0229e-1	1	1283.65220
1171.62583	2	65.2847	4.4119e7	4.4229e-1	1	1171.62583
1296.69504	2	127.0558	4.4118e7	7.0260e-1	1	1296.69504
3301.55498	6	53.7211	4.4114e7	4.3832e-1	1	3302.55833
978.59006	2	132.6733	4.4113e7	9.9464e-1	1	978.59006
2114.90357	4	104.8475	4.4113e7	3.7921e-1	1	2114.90357
1440.66001	2	35.2832	4.4112e7	9.0145e-1	1	1440.66001
1588.75534	2	35.8978	4.4111e7	7.0607e-1	1	1588.75534
850.44437	2	79.3512	4.4111e7	9.5178e-1	1	1700.88874
989.53171	2	56.1058	4.4111e7	7.0851e-1	1	989.53171
519.26897	1	44.4168	4.4109e7	3.6814e-1	1	519.26897
2614.96551	5	47.9472	4.4106e7	4.8813e-1	1	2614.96551
1429.33847	2	40.6951	4.4106e7	6.3171e-1	1	1429.33847
1470.81658	3	84.1097	4.4104e7	9.5958e-1	1	1471.81994
3115.42390	4	106.5470	4.4103e7	8.7233e-1	1	3116.42726
1936.90589	4	35.9397	4.4103e7	8.9034e-1	1	1936.90589
1830.94129	4	68.2872	4.4102e7	5.9123e-1	1	1831.94465
1015.59128	2	92.9426	4.4099e7	8.6094e-1	1	1015.59128
3503.51079	6	34.9556	4.4098e7	4.4343e-1	1	3503.51079
2944.45626	3	106.2822	4.4098e7	7.4934e-1	1	2944.45626
1695.03352	4	65.2847	4.4097e7	6.6607e-1	1	1695.03352
1809.05013	3	123.2457	4.4094e7	8.2300e-1	1	1809.05013
2736.14950	3	83.5088	4.4093e7	9.3681e-1	1	2737.15286
1264.68874	3	38.2521	4.4092e7	6.2850e-1	1	1264.68874
3368.86778	6	56.5691	4.4089e7	6.2850e-1	1	3368.86778
2652.28956	4	69.3124	4.4088e7	3.8993e-1	1	2652.28956
1487.79459	2	110.9556	4.4088e7	8.7056e-1	1	1488.79795
1648.77303	3	85.5211	4.4087e7	7.4107e-1	1	1649.77639
1247.59704	3	23.8952	4.4086e7	7.4729e-1	1	1247.59704
1323.62400	2	34.0808	4.4083e7	9.5587e-1	1	1323.62400
1828.95248	3	89.8983	4.4082e7	8.5807e-1	1	3657.90495
1681.91489	2	118.1083	4.4082e7	4.1933e-1	1	1681.91489
1008.47055	2	57.0154	4.4081e7	7.7418e-2	1	1008.47055
2580.28248	4	98.8646	4.4081e7	6.1550e-1	1	2580.28248
1296.62967	2	79.1259	4.4081e7	9.0771e-1	1	1295.62632
1381.79746	2	109.8093	4.4080e7	6.6058e-1	1	1381.79746
818.45414	2	48.3249	4.4074e7	9.5043e-1	1	1636.90827
2353.19483	4	83.4593	4.4074e7	6.5300e-1	1	2353.19483
1445.71879	2	45.1690	4.4074e7	9.3988e-1	1	1446.72214
944.56974	2	64.7868	4.4073e7	5.4424e-1	1	944.56974
1932.97970	3	68.8451	4.4072e7	5.5892e-1	1	1933.98306
4476.59520	6	106.4629	4.4071e7	4.8281e-1	1	4477.59856
3033.45680	4	59.2247	4.4071e7	8.7359e-1	1	3033.45680
1595.78249	3	94.4680	4.4070e7	8.2824e-1	1	1596.78585
2108.00270	4	74.6454	4.4068e7	9.3646e-1	1	2108.00270
2535.43028	6	61.0672	4.4068e7	5.0223e-1	1	2535.43028
3641.82427	6	135.7513	4.4067e7	3.3460e-1	1	3641.82427
3150.92651	5	84.4109	4.4060e7	5.3718e-1	1	3150.92651
1231.75457	3	96.0232	4.4058e7	9.9511e-1	1	1231.75457
2172.16683	3	56.4789	4.4056e7	6.1227e-1	1	2172.16683
1142.66672	2	45.0228	4.4056e7	3.3419e-1	1	1142.66672
1193.66867	2	39.6790	4.4054e7	6.7153e-1	1	1193.66867
2944.32278	3	48.5597	4.4053e7	8.6394e-1	1	2944.32278
1991.99635	4	90.9361	4.4053e7	8.6623e-1	1	1991.99635
967.51700	2	71.3349	4.4051e7	8.9700e-1	1	967.51700
3115.42262	4	103.8228	4.4050e7	8.0971e-1	1	3115.42262
3499.89006	6	111.6196	4.4050e7	6.8089e-1	1	3499.89006
1222.69175	2	77.1982	4.4050e7	5.9563e-1	1	1222.69175
853.56382	2	88.0259	4.4049e7	9.8591e-1	1	1707.12763
1341.70664	2	54.6780	4.4049e7	3.1807e-1	1	1341.70664
1640.73563	2	116.6656	4.4048e7	1.1651e-2	1	1641.73899
1386.70446	3	79.2843	4.4048e7	5.4422e-1	1	1386.70446
2883.41417	6	39.9747	4.4047e7	3.8857e-1	1	2883.41417
1736.78135	2	64.0116	4.4047e7	3.7477e-1	1	1736.78135
2705.21878	3	140.8508	4.4047e7	7.7759e-1	1	2706.22213
1376.68821	2	104.8301	4.4045e7	4.6022e-1	1	1376.68821
1340.71322	3	82.8810	4.4045e7	9.5092e-1	1	1340.71322
906.44413	2	54.7450	4.4044e7	8.5381e-1	1	906.44413
1309.58677	2	94.6965	4.4044e7	2.1902e-1	1	1309.58677
1045.53818	2	56.9138	4.4044e7	8.7002e-1	1	1045.53818
1667.83816	3	78.3753	4.4043e7	3.1269e-1	1	1668.84151
2092.07496	4	45.4598	4.4043e7	5.9666e-1	1	2092.07496
2097.88424	3	91.9798	4.4042e7	6.7309e-1	1	2097.88424
1499.78426	3	24.1460	4.4041e7	9.0927e-1	1	1499.78426
1348.68308	2	133.5204	4.4040e7	6.9486e-1	1	1348.68308
1556.70981	2	99.4246	4.4035e7	6.6901e-1	1	1556.70981
2696.21951	3	56.3785	4.4034e7	4.0499e-1	1	2697.22286
1530.62261	3	104.4594	4.4034e7	9.2525e-1	1	1530.62261
1249.61599	3	36.8761	4.4028e7	2.0112e-1	1	1248.61263
1384.65476	2	57.7852	4.4026e7	9.4592e-1	1	1384.65476
868.50243	1	50.4803	4.4025e7	3.3649e-1	1	868.50243
2968.59876	5	40.7558	4.4019e7	1.7419e-1	1	2970.60547
1526.81417	3	30.7422	4.4018e7	9.0868e-1	1	1527.81753
1154.63059	2	31.2727	4.4017e7	2.7003e-1	1	1154.63059
1177.56125	2	70.2715	4.4016e7	1.3277e-1	1	1177.56125
2750.33354	6	54.4768	4.4015e7	1.9984e-1	1	2751.33690
1734.96676	3	102.7985	4.4015e7	8.9241e-1	1	1734.96676
1082.55521	2	76.7803	4.4013e7	7.9564e-1	1	1083.55857
1477.60178	2	61.9070	4.4012e7	9.5835e-1	1	1477.60178
1389.76438	2	102.3980	4.4010e7	1.5804e-1	1	1389.76438
1037.65019	1	89.9688	4.4008e7	9.9998e-1	1	1037.65019
882.51786	2	55.5054	4.4008e7	6.2591e-1	1	882.51786
1273.66704	3	54.3345	4.4006e7	9.1931e-2	1	1273.66704
1779.83134	2	45.0339	4.4005e7	9.2597e-1	1	1780.83469
1466.80924	2	95.6084	4.4004e7	7.5863e-1	1	1467.81260
2062.94767	2	42.8535	4.4004e7	8.4963e-1	1	2062.94767
1407.69732	3	59.6090	4.4003e7	5.4822e-1	1	1407.69732
5013.76616	6	124.4267	4.4002e7	5.9583e-1	1	5012.76281
1363.59067	2	37.1382	4.4002e7	9.1570e-1	1	1363.59067
1003.56699	2	36.7216	4.3998e7	3.6336e-1	1	1003.56699
1497.71604	2	48.7921	4.3998e7	6.5660e-1	1	1497.71604
1126.58835	2	67.0599	4.3997e7	6.0222e-1	1	1126.58835
1286.57749	2	42.5940	4.3997e7	8.2868e-1	1	1286.57749
2665.32217	3	94.4680	4.3997e7	5.0338e-1	1	2667.32888
3228.55214	4	128.3842	4.3993e7	5.8460e-1	1	3230.55885
1835.85825	2	63.6652	4.3988e7	7.2201e-1	1	1835.85825
3350.80430	6	61.0201	4.3987e7	6.4094e-1	1	3348.79759
4374.31023	6	100.9079	4.3985e7	2.6457e-1	1	4374.31023
1075.59189	2	89.4868	4.3985e7	3.7408e-1	1	1075.59189
1518.59128	2	61.9639	4.3984e7	8.2089e-1	1	1518.59128
2281.22965	2	115.4399	4.3980e7	8.5481e-1	1	2281.22965
3626.90587	6	66.9930	4.3979e7	5.0737e-1	1	3625.90251
1352.59273	3	66.1701	4.3979e7	8.2761e-1	1	1352.59273
997.54527	1	127.8730	4.3977e7	2.5100e-1	1	997.54527
1429.76645	2	114.5073	4.3976e7	8.0937e-1	1	1429.76645
5955.97863	6	75.6462	4.3975e7	6.8356e-1	1	5955.97863
1752.92734	2	95.2361	4.3975e7	3.6212e-1	1	1752.92734
919.47745	2	46.6251	4.3973e7	2.3948e-1	1	919.47745
1740.80324	3	32.2031	4.3973e7	4.1974e-1	1	1740.80324
1484.65854	2	86.6369	4.3973e7	8.3580e-1	1	1484.65854
3536.91259	6	46.2335	4.3972e7	1.9501e-1	1	3537.91594
879.43572	1	47.2725	4.3971e7	8.6017e-1	1	1758.87143
3204.56490	4	114.7993	4.3970e7	7.5226e-1	1	3207.57496
952.51450	2	66.2369	4.3968e7	3.6812e-1	1	952.51450
1383.69272	2	105.1771	4.3967e7	5.0247e-1	1	1383.69272
1383.67852	3	35.3723	4.3963e7	1.2194e-1	1	1384.68188
1459.63828	2	23.7039	4.3960e7	3.0839e-1	1	1459.63828
1862.04330	3	61.3631	4.3960e7	4.3204e-1	1	1862.04330
1734.79415	3	62.8230	4.3955e7	6.5318e-1	1	1735.79751
1694.97378	3	50.8486	4.3955e7	2.1739e-1	1	1694.97378
1545.83205	3	49.5274	4.3953e7	3.1317e-1	1	1546.83541
2154.05459	3	126.8386	4.3953e7	7.9609e-1	1	2154.05459
1478.62857	2	53.4519	4.3951e7	3.0691e-1	1	1477.62522
1800.79914	4	41.6153	4.3947e7	5.5095e-1	1	1800.79914
1712.90830	2	70.9988	4.3947e7	3.8877e-1	1	1712.90830
2967.56535	6	66.4817	4.3946e7	3.6157e-1	1	2966.56200
3033.11248	5	35.6925	4.3946e7	3.5922e-1	1	3033.11248
1136.56247	2	98.3936	4.3945e7	6.4819e-2	1	1136.56247
1608.74973	2	78.5043	4.3945e7	8.2978e-1	1	1608.74973
1433.72196	2	59.3272	4.3945e7	9.8851e-1	1	1434.72532
1228.71189	2	120.7493	4.3937e7	7.5207e-1	1	1228.71189
2685.26920	2	94.6042	4.3937e7	9.1346e-1	1	2685.26920
2548.26759	4	63.0999	4.3934e7	5.6498e-1	1	2548.26759
1064.55124	2	43.0846	4.3933e7	8.9279e-1	1	1064.55124
2045.98604	3	56.3352	4.3933e7	4.4560e-1	1	2044.98269
2314.49148	5	38.6390	4.3932e7	4.0297e-1	1	2315.49484
1810.68418	2	47.1286	4.3928e7	5.8632e-1	1	1810.68418
1311.76841	2	133.2577	4.3928e7	9.2985e-1	1	1311.76841
828.38407	2	50.8845	4.3926e7	8.9770e-1	1	1656.76814
1575.75728	3	29.9440	4.3925e7	8.8843e-1	1	1575.75728
1684.90885	2	78.5637	4.3923e7	4.8976e-1	1	1685.91220
1334.69529	2	33.9995	4.3922e7	3.9566e-1	1	1334.69529
1222.61753	2	99.1122	4.3921e7	7.8342e-1	1	1222.61753
1677.85306	2	136.1981	4.3918e7	3.3198e-1	1	1678.85642
1083.66660	2	95.2139	4.3917e7	1.9789e-1	1	1083.66660
1199.62515	2	63.0702	4.3917e7	1.7909e-1	1	1198.62180
1582.81728	3	94.6042	4.3916e7	9.7976e-1	1	1582.81728
1992.10396	3	81.3499	4.3916e7	5.0765e-1	1	1991.10061
1938.97250	3	128.7592	4.3914e7	7.7277e-1	1	1938.97250
1776.81269	4	61.0511	4.3914e7	5.5630e-1	1	1776.81269
1032.51499	2	75.4119	4.3912e7	9.6972e-1	1	1032.51499
1264.73349	2	67.3021	4.3912e7	3.7367e-1	1	1264.73349
1321.61492	3	37.9363	4.3911e7	5.8186e-1	1	1322.61828
1207.59067	2	35.7086	4.3909e7	6.6074e-1	1	1207.59067
992.59055	2	84.3007	4.3908e7	4.2384e-1	1	992.59055
2564.24586	4	98.8300	4.3907e7	3.0405e-1	1	2564.24586
2990.49154	3	141.6194	4.3907e7	7.8737e-1	1	2990.49154
1378.67502	2	40.8375	4.3904e7	9.2517e-1	1	1378.67502
983.50834	2	74.6292	4.3903e7	8.9771e-1	1	1966.01332
4098.75764	4	114.6927	4.3901e7	8.0443e-1	1	4098.75764
1029.58762	2	90.3492	4.3901e7	8.2295e-1	1	1029.58762
2397.14999	3	53.2564	4.3900e7	5.6436e-1	1	2397.14999
2018.15584	3	103.9059	4.3900e7	8.4003e-1	1	2017.15249
1172.63047	2	56.9138	4.3899e7	2.1709e-1	1	1172.63047
2385.19361	4	44.5567	4.3898e7	9.3737e-1	1	2385.19361
1714.85567	3	43.2509	4.3896e7	4.0337e-1	1	1713.85232
2183.90383	3	109.7621	4.3896e7	6.4448e-2	1	2182.90047
1664.76345	3	69.0010	4.3895e7	4.8680e-1	1	1665.76681
2220.25575	4	69.6454	4.3894e7	1.6244e-1	1	2222.26246
1547.82381	3	48.6389	4.3892e7	8.8935e-2	1	1547.82381
1493.82224	2	88.5843	4.3891e7	3.1146e-1	1	1493.82224
1717.83994	2	81.3313	4.3891e7	6.9459e-1	1	1717.83994
1171.65110	2	120.0114	4.3891e7	9.7200e-1	1	1171.65110
1379.75444	3	94.7881	4.3890e7	3.1812e-1	1	1378.75109
1775.82846	2	88.4433	4.3890e7	7.6983e-1	1	1775.82846
1635.74869	2	86.8797	4.3887e7	6.9275e-1	1	1636.75205
2247.06031	4	71.2532	4.3887e7	2.4440e-2	1	2247.06031
1461.68113	2	37.6547	4.3886e7	9.6752e-1	1	1461.68113
1584.87136	3	40.1815	4.3885e7	2.8415e-3	1	1584.87136
2204.10006	3	73.9466	4.3885e7	5.9048e-1	1	2204.10006
2128.16158	3	141.4422	4.3884e7	9.0918e-1	1	2127.15823
1221.78118	3	107.9486	4.3883e7	9.7880e-1	1	1221.78118
1292.60397	3	138.3273	4.3883e7	8.8511e-1	1	1293.60732
1390.74692	2	50.7262	4.3883e7	4.0877e-1	1	1390.74692
829.47173	1	63.0999	4.3881e7	5.5579e-1	1	829.47173
2293.14607	4	49.0788	4.3880e7	7.3588e-1	1	2294.14942
1602.81013	4	63.7467	4.3880e7	2.8918e-1	1	1602.81013
4926.60979	6	127.3629	4.3880e7	5.7157e-1	1	4926.60979
2990.39578	3	102.8566	4.3879e7	8.9650e-1	1	2990.39578
1988.05439	4	85.1624	4.3878e7	2.0044e-1	1	1987.05104
1628.84687	4	53.1908	4.3878e7	4.4063e-1	1	1628.84687
1140.66031	2	43.0710	4.3877e7	2.1059e-1	1	1139.65696
1886.97799	3	57.0154	4.3876e7	8.4706e-1	1	1885.97463
1038.51426	2	83.6921	4.3876e7	6.6514e-1	1	1038.51426
1938.99862	3	87.4154	4.3874e7	2.0792e-1	1	1937.99526
3183.31446	4	137.9424	4.3872e7	8.3241e-1	1	3183.31446
2478.16035	4	140.1782	4.3869e7	6.8114e-1	1	2477.15699
1106.59861	2	73.9590	4.3867e7	5.3561e-2	1	1106.59861
1838.93623	4	42.1470	4.3862e7	5.9841e-1	1	1838.93623
471.30565	1	89.7856	4.3861e7	3.0025e-1	1	471.30565
1681.84897	2	122.9080	4.3860e7	6.2966e-1	1	1681.84897
1015.45963	2	75.3908	4.3858e7	8.4678e-1	1	1015.45963
2286.15772	4	106.1101	4.3857e7	9.1543e-1	1	2286.15772
1323.61618	2	64.9653	4.3856e7	7.1142e-1	1	1323.61618
2580.25289	3	39.7695	4.3854e7	9.0624e-1	1	2580.25289
3497.63336	5	129.5554	4.3853e7	6.8782e-1	1	3496.63000
1630.93296	2	67.3021	4.3851e7	5.9953e-1	1	1630.93296
1213.58835	2	82.7399	4.3850e7	2.4045e-1	1	1213.58835
1894.80380	3	57.6576	4.3850e7	9.0410e-1	1	1894.80380
1413.66257	2	34.9556	4.3847e7	9.4190e-1	1	1413.66257
1223.58030	2	112.6291	4.3846e7	4.5832e-1	1	1223.58030
1273.71933	2	111.4201	4.3846e7	6.3084e-1	1	1273.71933
984.56076	2	64.5194	4.3843e7	6.2903e-1	1	984.56076
1325.69126	2	106.8563	4.3843e7	9.0454e-1	1	1325.69126
806.42826	2	74.0035	4.3841e7	9.9456e-1	1	1612.85651
1626.87679	3	36.9305	4.3839e7	4.6013e-1	1	1625.87343
3486.93858	6	39.6642	4.3835e7	5.4479e-1	1	3485.93523
1013.98960	2	88.0259	4.3834e7	2.0821e-1	1	1013.98960
1218.66208	2	110.7267	4.3833e7	8.3221e-1	1	1218.66208
948.61203	2	52.7090	4.3833e7	1.0076e-1	1	948.61203
